SalesOrderID,CustomerID,ProductID,OrderDate,Quantity,ShipmentDate,OrderStatus
SO02066,CUST0222,P0566,2023-11-25 15:41:45.368261,95,2024-10-12 15:41:45.387185,Shipped
SO02067,CUST0055,P0712,2024-07-04 15:41:45.368265,13,2024-09-02 15:41:45.387188,In Process
SO02068,CUST0299,P0460,2024-01-05 15:41:45.368269,34,2024-08-01 15:41:45.387190,In Process
SO02069,CUST0166,P0613,2024-06-11 15:41:45.368274,19,2024-06-29 15:41:45.387193,Shipped
SO02070,CUST0154,P0332,2024-04-17 15:41:45.368279,82,2023-12-08 15:41:45.387195,In Process
SO02071,CUST0083,P0693,2024-01-25 15:41:45.368283,48,2024-07-23 15:41:45.387198,Cancelled
SO02072,CUST0383,P0523,2024-03-22 15:41:45.368288,76,2024-01-17 15:41:45.387201,Shipped
SO02073,CUST0496,P0155,2024-01-16 15:41:45.368292,45,2023-12-22 15:41:45.387203,Cancelled
SO02074,CUST0044,P0559,2024-06-05 15:41:45.368297,81,2024-03-04 15:41:45.387206,Cancelled
SO02075,CUST0137,P0077,2024-09-04 15:41:45.368301,88,2024-02-09 15:41:45.387208,In Process
SO02076,CUST0028,P0953,2024-10-24 15:41:45.368305,1,2024-10-03 15:41:45.387211,Cancelled
SO02077,CUST0065,P0621,2024-08-02 15:41:45.368310,65,2024-01-24 15:41:45.387214,Shipped
SO02078,CUST0373,P0906,2024-09-26 15:41:45.368315,98,2024-01-12 15:41:45.387216,Cancelled
SO02079,CUST0002,P0331,2024-09-22 15:41:45.368320,56,2024-06-29 15:41:45.387219,In Process
SO02080,CUST0251,P0868,2024-06-17 15:41:45.368324,55,2023-12-21 15:41:45.387222,Cancelled
SO02081,CUST0422,P0495,2024-02-15 15:41:45.368328,61,2023-11-09 15:41:45.387225,Cancelled
SO02082,CUST0267,P0733,2024-02-16 15:41:45.368333,78,2024-04-23 15:41:45.387227,Shipped
SO02083,CUST0487,P0690,2024-02-02 15:41:45.368338,1,2024-10-26 15:41:45.387230,In Process
SO02084,CUST0177,P0226,2024-02-02 15:41:45.368342,72,2023-11-11 15:41:45.387232,In Process
SO02085,CUST0052,P0172,2024-08-27 15:41:45.368348,34,2023-12-07 15:41:45.387236,Shipped
SO02086,CUST0024,P0127,2024-03-13 15:41:45.368354,1,2024-03-27 15:41:45.387238,Cancelled
SO02087,CUST0476,P0326,2024-05-04 15:41:45.368358,84,2024-08-25 15:41:45.387241,Cancelled
SO02088,CUST0171,P0485,2024-05-14 15:41:45.368363,52,2023-11-18 15:41:45.387244,Cancelled
SO02089,CUST0183,P0141,2024-10-25 15:41:45.368368,49,2024-02-21 15:41:45.387246,Shipped
SO02090,CUST0316,P0226,2024-08-11 15:41:45.368373,42,2023-11-24 15:41:45.387249,Cancelled
SO02091,CUST0141,P0775,2024-01-14 15:41:45.368379,61,2023-11-13 15:41:45.387252,In Process
SO02092,CUST0460,P0196,2024-07-15 15:41:45.368382,6,2024-02-02 15:41:45.387254,Shipped
SO02093,CUST0305,P0081,2024-02-04 15:41:45.368385,63,2024-02-06 15:41:45.387257,In Process
SO02094,CUST0326,P0677,2024-06-13 15:41:45.368388,71,2024-06-24 15:41:45.387260,Shipped
SO02095,CUST0283,P0393,2024-08-06 15:41:45.368392,24,2024-07-10 15:41:45.387263,Shipped
SO02096,CUST0236,P0144,2024-10-27 15:41:45.368396,13,2023-11-06 15:41:45.387265,Shipped
SO02097,CUST0427,P0505,2024-07-06 15:41:45.368401,93,2024-04-22 15:41:45.387268,In Process
SO02098,CUST0322,P0833,2024-04-13 15:41:45.368405,74,2023-12-17 15:41:45.387270,Shipped
SO02099,CUST0450,P0317,2023-11-23 15:41:45.368410,2,2024-10-11 15:41:45.387273,In Process
SO02100,CUST0377,P0448,2024-10-21 15:41:45.368414,48,2023-11-10 15:41:45.387275,In Process
SO02101,CUST0442,P0306,2024-02-03 15:41:45.368418,78,2023-12-08 15:41:45.387278,Cancelled
SO02102,CUST0299,P0596,2024-05-05 15:41:45.368424,83,2023-11-27 15:41:45.387281,Cancelled
SO02103,CUST0357,P0270,2023-11-17 15:41:45.368429,26,2024-03-30 15:41:45.387284,In Process
SO02104,CUST0240,P0591,2024-05-10 15:41:45.368434,6,2024-06-07 15:41:45.387287,Shipped
SO02105,CUST0299,P0429,2024-01-15 15:41:45.368438,40,2024-01-30 15:41:45.387289,Shipped
SO02106,CUST0090,P0316,2024-08-31 15:41:45.368443,80,2024-01-15 15:41:45.387292,Cancelled
SO02107,CUST0324,P0982,2024-02-26 15:41:45.368447,88,2024-06-10 15:41:45.387295,Shipped
SO02108,CUST0463,P0082,2024-04-27 15:41:45.368452,5,2024-10-14 15:41:45.387298,Shipped
SO02109,CUST0069,P0687,2024-01-26 15:41:45.368456,5,2023-12-15 15:41:45.387300,In Process
SO02110,CUST0252,P0974,2024-08-21 15:41:45.368461,82,2023-11-21 15:41:45.387303,Shipped
SO02111,CUST0296,P0611,2024-08-15 15:41:45.368466,52,2024-03-13 15:41:45.387305,Shipped
SO02112,CUST0450,P0441,2024-04-10 15:41:45.368471,4,2024-01-09 15:41:45.387308,Cancelled
SO02113,CUST0039,P0816,2023-12-12 15:41:45.368475,49,2024-02-12 15:41:45.387311,Cancelled
SO02114,CUST0334,P0133,2024-10-18 15:41:45.368479,92,2023-12-06 15:41:45.387313,Cancelled
SO02115,CUST0064,P0528,2023-12-14 15:41:45.368481,28,2023-11-12 15:41:45.387316,Cancelled
SO02116,CUST0402,P0027,2024-09-14 15:41:45.368484,43,2024-05-19 15:41:45.387319,Shipped
SO02117,CUST0070,P0177,2024-04-13 15:41:45.368487,38,2024-10-16 15:41:45.387321,In Process
SO02118,CUST0034,P0354,2024-07-18 15:41:45.368489,57,2024-10-16 15:41:45.387324,Shipped
SO02119,CUST0136,P0355,2024-04-22 15:41:45.368492,24,2024-08-31 15:41:45.387327,In Process
SO02120,CUST0343,P0182,2024-05-29 15:41:45.368494,71,2024-03-25 15:41:45.387329,Cancelled
SO02121,CUST0447,P0181,2024-10-25 15:41:45.368497,94,2024-10-22 15:41:45.387332,Shipped
SO02122,CUST0084,P0843,2024-05-09 15:41:45.368500,24,2023-11-09 15:41:45.387335,Cancelled
SO02123,CUST0487,P0475,2024-07-04 15:41:45.368502,12,2024-05-31 15:41:45.387337,Shipped
SO02124,CUST0184,P0593,2024-09-12 15:41:45.368505,33,2024-04-24 15:41:45.387340,Cancelled
SO02125,CUST0459,P0913,2023-12-22 15:41:45.368508,73,2024-10-22 15:41:45.387343,Shipped
SO02126,CUST0039,P0891,2024-07-06 15:41:45.368510,29,2024-10-13 15:41:45.387345,Cancelled
SO02127,CUST0123,P0531,2024-05-26 15:41:45.368513,96,2024-08-18 15:41:45.387348,In Process
SO02128,CUST0152,P0834,2024-04-03 15:41:45.368515,14,2024-09-23 15:41:45.387351,Cancelled
SO02129,CUST0125,P0893,2024-10-12 15:41:45.368518,39,2024-04-28 15:41:45.387353,Shipped
SO02130,CUST0276,P0072,2024-09-11 15:41:45.368521,89,2024-07-06 15:41:45.387356,Cancelled
SO02131,CUST0379,P0658,2024-03-03 15:41:45.368524,51,2024-02-03 15:41:45.387358,In Process
SO02132,CUST0208,P0952,2024-03-19 15:41:45.368526,62,2024-09-08 15:41:45.387361,Cancelled
SO02133,CUST0062,P0327,2024-10-22 15:41:45.368529,15,2024-06-18 15:41:45.387364,Cancelled
SO02134,CUST0377,P0186,2024-07-31 15:41:45.368531,46,2024-09-02 15:41:45.387366,In Process
SO02135,CUST0402,P0828,2024-05-02 15:41:45.368534,29,2024-09-30 15:41:45.387369,Cancelled
SO02136,CUST0178,P0937,2024-01-31 15:41:45.368537,35,2023-11-14 15:41:45.387372,In Process
SO02137,CUST0194,P0906,2024-08-27 15:41:45.368541,45,2024-02-18 15:41:45.387374,Shipped
SO02138,CUST0113,P0862,2024-03-18 15:41:45.368546,94,2024-05-11 15:41:45.387384,Cancelled
SO02139,CUST0182,P0537,2023-11-01 15:41:45.368551,73,2024-10-11 15:41:45.387387,Shipped
SO02140,CUST0136,P0524,2024-08-24 15:41:45.368556,78,2024-09-20 15:41:45.387389,In Process
SO02141,CUST0026,P0454,2024-10-20 15:41:45.368560,77,2023-12-17 15:41:45.387392,Cancelled
SO02142,CUST0248,P0717,2024-08-10 15:41:45.368564,45,2024-02-02 15:41:45.387395,In Process
SO02143,CUST0423,P0388,2024-03-10 15:41:45.368569,13,2024-10-26 15:41:45.387397,Cancelled
SO02144,CUST0333,P0198,2024-02-02 15:41:45.368573,65,2024-06-10 15:41:45.387400,Shipped
SO02145,CUST0127,P0073,2023-12-15 15:41:45.368576,25,2024-04-10 15:41:45.387405,Shipped
SO02146,CUST0097,P0484,2024-09-16 15:41:45.368579,21,2023-11-15 15:41:45.387409,Shipped
SO02147,CUST0136,P0148,2024-04-30 15:41:45.368582,5,2024-04-06 15:41:45.387414,In Process
SO02148,CUST0244,P0229,2024-07-19 15:41:45.368584,97,2024-09-02 15:41:45.387419,Shipped
SO02149,CUST0200,P0002,2023-12-03 15:41:45.368587,45,2024-07-03 15:41:45.387424,Cancelled
SO02150,CUST0455,P0326,2023-11-11 15:41:45.368590,95,2024-08-16 15:41:45.387427,Shipped
SO02151,CUST0328,P0529,2024-07-28 15:41:45.368593,93,2024-09-06 15:41:45.387429,In Process
SO02152,CUST0327,P0018,2024-06-01 15:41:45.368595,91,2024-07-26 15:41:45.387432,Cancelled
SO02153,CUST0307,P0026,2024-09-22 15:41:45.368598,56,2024-07-31 15:41:45.387434,Cancelled
SO02154,CUST0217,P0784,2024-09-28 15:41:45.368601,50,2024-03-02 15:41:45.387437,Shipped
SO02155,CUST0269,P0774,2024-04-10 15:41:45.368603,77,2024-04-11 15:41:45.387440,Cancelled
SO02156,CUST0312,P0310,2024-01-13 15:41:45.368606,99,2024-07-05 15:41:45.387442,Shipped
SO02157,CUST0247,P0659,2024-05-05 15:41:45.368609,38,2024-08-02 15:41:45.387445,Cancelled
SO02158,CUST0073,P0937,2024-08-02 15:41:45.368611,43,2024-01-09 15:41:45.387448,Shipped
SO02159,CUST0336,P0567,2024-09-24 15:41:45.368614,40,2024-04-03 15:41:45.387450,In Process
SO02160,CUST0294,P0753,2024-05-14 15:41:45.368617,64,2024-05-30 15:41:45.387453,Shipped
SO02161,CUST0283,P0560,2024-04-14 15:41:45.368619,15,2024-05-01 15:41:45.387456,In Process
SO02162,CUST0336,P0258,2023-11-25 15:41:45.368622,82,2024-05-04 15:41:45.387458,In Process
SO02163,CUST0120,P0628,2024-09-29 15:41:45.368625,20,2024-05-13 15:41:45.387461,In Process
SO02164,CUST0377,P0657,2023-11-16 15:41:45.368628,80,2024-02-29 15:41:45.387463,Cancelled
SO02165,CUST0263,P0596,2024-10-31 15:41:45.368630,88,2024-01-06 15:41:45.387466,Cancelled
SO02166,CUST0204,P0724,2024-02-10 15:41:45.368633,37,2024-02-05 15:41:45.387469,Cancelled
SO02167,CUST0402,P0265,2023-11-22 15:41:45.368636,98,2023-12-20 15:41:45.387472,Shipped
SO02168,CUST0218,P0119,2024-07-16 15:41:45.368638,28,2024-03-11 15:41:45.387475,In Process
SO02169,CUST0247,P0236,2024-05-22 15:41:45.368641,53,2024-10-11 15:41:45.387477,Shipped
SO02170,CUST0195,P0344,2024-09-23 15:41:45.368644,10,2023-11-24 15:41:45.387480,Cancelled
SO02171,CUST0058,P0323,2024-02-25 15:41:45.368646,11,2024-01-21 15:41:45.387482,In Process
SO02172,CUST0232,P0599,2024-05-13 15:41:45.368649,26,2023-11-06 15:41:45.387485,In Process
SO02173,CUST0311,P0241,2024-05-15 15:41:45.368652,59,2023-12-17 15:41:45.387488,Cancelled
SO02174,CUST0409,P0531,2023-12-08 15:41:45.368657,38,2023-12-12 15:41:45.387491,Cancelled
SO02175,CUST0219,P0525,2024-06-07 15:41:45.368662,14,2024-04-07 15:41:45.387493,Shipped
SO02176,CUST0159,P0916,2024-07-29 15:41:45.368666,83,2023-12-02 15:41:45.387496,Cancelled
SO02177,CUST0181,P0467,2024-07-05 15:41:45.368670,31,2024-08-28 15:41:45.387499,In Process
SO02178,CUST0335,P0888,2024-02-14 15:41:45.368675,48,2024-09-13 15:41:45.387501,Shipped
SO02179,CUST0091,P0895,2024-03-18 15:41:45.368680,77,2024-02-20 15:41:45.387504,In Process
SO02180,CUST0429,P0943,2024-08-29 15:41:45.368692,14,2024-02-05 15:41:45.387507,Shipped
SO02181,CUST0479,P0208,2024-07-26 15:41:45.368697,21,2024-09-25 15:41:45.387509,In Process
SO02182,CUST0222,P0127,2024-10-15 15:41:45.368702,64,2024-08-17 15:41:45.387512,Cancelled
SO02183,CUST0044,P0642,2024-06-12 15:41:45.368706,76,2023-12-27 15:41:45.387515,In Process
SO02184,CUST0218,P0514,2023-11-14 15:41:45.368708,79,2024-10-22 15:41:45.387517,Shipped
SO02185,CUST0106,P0930,2024-10-29 15:41:45.368711,42,2024-08-26 15:41:45.387520,In Process
SO02186,CUST0476,P0532,2024-09-03 15:41:45.368713,91,2023-11-01 15:41:45.387523,In Process
SO02187,CUST0152,P0771,2023-11-15 15:41:45.368716,21,2024-02-07 15:41:45.387526,Cancelled
SO02188,CUST0500,P0584,2023-12-29 15:41:45.368719,37,2024-06-18 15:41:45.387528,Shipped
SO02189,CUST0009,P0020,2024-06-30 15:41:45.368722,83,2023-12-08 15:41:45.387531,Cancelled
SO02190,CUST0195,P0666,2024-07-12 15:41:45.368725,40,2023-11-21 15:41:45.387534,In Process
SO02191,CUST0492,P0916,2024-10-14 15:41:45.368727,62,2024-09-13 15:41:45.387537,Shipped
SO02192,CUST0399,P0630,2024-08-28 15:41:45.368730,70,2024-08-30 15:41:45.387539,In Process
SO02193,CUST0263,P0129,2023-11-16 15:41:45.368732,77,2024-09-12 15:41:45.387542,Shipped
SO02194,CUST0275,P0581,2024-07-07 15:41:45.368735,39,2024-07-09 15:41:45.387545,In Process
SO02195,CUST0329,P0102,2024-06-28 15:41:45.368737,6,2024-10-22 15:41:45.387547,Shipped
SO02196,CUST0210,P0926,2024-02-22 15:41:45.368740,62,2024-05-31 15:41:45.387550,Cancelled
SO02197,CUST0486,P0803,2024-08-25 15:41:45.368743,62,2023-11-17 15:41:45.387552,Cancelled
SO02198,CUST0480,P0382,2024-02-14 15:41:45.368745,38,2024-03-14 15:41:45.387555,Cancelled
SO02199,CUST0082,P0002,2024-03-28 15:41:45.368748,30,2024-09-02 15:41:45.387558,Shipped
SO02200,CUST0025,P0500,2023-11-18 15:41:45.368751,30,2024-04-20 15:41:45.387561,In Process
SO02201,CUST0265,P0764,2024-07-21 15:41:45.368754,13,2024-07-27 15:41:45.387563,In Process
SO02202,CUST0221,P0034,2024-04-25 15:41:45.368760,48,2024-08-12 15:41:45.387566,Shipped
SO02203,CUST0484,P0802,2024-07-11 15:41:45.368764,25,2024-10-09 15:41:45.387569,Cancelled
SO02204,CUST0096,P0739,2024-06-27 15:41:45.368769,80,2024-02-17 15:41:45.387571,Shipped
SO02205,CUST0386,P0752,2023-11-28 15:41:45.368773,17,2023-11-13 15:41:45.387574,Shipped
SO02206,CUST0081,P0282,2023-11-13 15:41:45.368778,92,2024-04-29 15:41:45.387577,In Process
SO02207,CUST0050,P0934,2024-02-15 15:41:45.368783,40,2024-06-14 15:41:45.387579,In Process
SO02208,CUST0060,P0136,2023-12-17 15:41:45.368788,1,2024-05-16 15:41:45.387582,Shipped
SO02209,CUST0343,P0048,2024-05-26 15:41:45.368792,89,2024-09-03 15:41:45.387585,Cancelled
SO02210,CUST0276,P0635,2024-01-27 15:41:45.368797,27,2023-12-16 15:41:45.387587,In Process
SO02211,CUST0285,P0856,2024-06-04 15:41:45.368802,36,2024-06-13 15:41:45.387590,In Process
SO02212,CUST0363,P0783,2024-04-02 15:41:45.368805,74,2024-08-12 15:41:45.387593,In Process
SO02213,CUST0044,P0897,2024-04-30 15:41:45.368808,73,2024-02-10 15:41:45.387595,In Process
SO02214,CUST0214,P0112,2024-07-14 15:41:45.368810,27,2024-03-04 15:41:45.387598,Cancelled
SO02215,CUST0137,P0107,2023-11-13 15:41:45.368813,34,2024-09-16 15:41:45.387601,Cancelled
SO02216,CUST0060,P0827,2023-12-23 15:41:45.368817,52,2024-10-16 15:41:45.387603,In Process
SO02217,CUST0043,P0687,2024-06-22 15:41:45.368821,81,2024-03-07 15:41:45.387606,In Process
SO02218,CUST0152,P0299,2024-05-29 15:41:45.368826,23,2024-06-28 15:41:45.387608,Shipped
SO02219,CUST0084,P0898,2024-10-31 15:41:45.368831,18,2024-02-26 15:41:45.387611,Shipped
SO02220,CUST0189,P0657,2024-01-31 15:41:45.368835,51,2023-11-02 15:41:45.387614,Shipped
SO02221,CUST0306,P0056,2024-03-26 15:41:45.368840,32,2024-06-23 15:41:45.387616,Shipped
SO02222,CUST0382,P0450,2023-12-30 15:41:45.368844,98,2023-11-14 15:41:45.387619,In Process
SO02223,CUST0074,P0932,2024-04-19 15:41:45.368849,99,2024-09-02 15:41:45.387622,Cancelled
SO02224,CUST0417,P0018,2024-09-05 15:41:45.368854,42,2024-06-18 15:41:45.387625,Cancelled
SO02225,CUST0120,P0195,2024-03-30 15:41:45.368858,59,2024-09-14 15:41:45.387627,Cancelled
SO02226,CUST0045,P0614,2024-04-05 15:41:45.368862,8,2024-09-23 15:41:45.387630,In Process
SO02227,CUST0017,P0903,2024-06-26 15:41:45.368867,85,2024-04-05 15:41:45.387632,In Process
SO02228,CUST0039,P0413,2024-08-25 15:41:45.368871,39,2023-11-22 15:41:45.387635,Shipped
SO02229,CUST0131,P0159,2024-09-16 15:41:45.368876,84,2024-04-08 15:41:45.387638,Shipped
SO02230,CUST0063,P0369,2024-09-12 15:41:45.368880,38,2024-05-24 15:41:45.387640,Cancelled
SO02231,CUST0239,P0542,2024-07-31 15:41:45.368885,20,2024-06-20 15:41:45.387643,Cancelled
SO02232,CUST0170,P0038,2023-12-10 15:41:45.368890,43,2024-07-13 15:41:45.387645,Cancelled
SO02233,CUST0159,P0367,2024-08-24 15:41:45.368894,5,2024-01-17 15:41:45.387648,Cancelled
SO02234,CUST0399,P0177,2024-04-03 15:41:45.368899,25,2024-09-02 15:41:45.387651,Shipped
SO02235,CUST0474,P0768,2024-06-03 15:41:45.368903,33,2024-08-01 15:41:45.387654,In Process
SO02236,CUST0369,P0357,2024-01-16 15:41:45.368908,58,2024-07-24 15:41:45.387656,Shipped
SO02237,CUST0250,P0502,2024-07-12 15:41:45.368913,47,2024-02-13 15:41:45.387659,Shipped
SO02238,CUST0459,P0362,2024-06-19 15:41:45.368917,29,2024-07-21 15:41:45.387662,Cancelled
SO02239,CUST0279,P0070,2024-09-21 15:41:45.368921,91,2024-10-02 15:41:45.387666,Shipped
SO02240,CUST0183,P0593,2024-09-14 15:41:45.368926,85,2024-09-08 15:41:45.387670,Shipped
SO02241,CUST0189,P0361,2024-05-24 15:41:45.368931,96,2024-06-10 15:41:45.387674,In Process
SO02242,CUST0307,P0250,2023-12-24 15:41:45.368935,17,2024-06-21 15:41:45.387678,In Process
SO02243,CUST0064,P0019,2024-04-06 15:41:45.368938,53,2024-08-21 15:41:45.387683,Cancelled
SO02244,CUST0393,P0271,2024-08-26 15:41:45.368941,80,2024-09-21 15:41:45.387688,Cancelled
SO02245,CUST0185,P0072,2024-04-12 15:41:45.368944,37,2024-05-26 15:41:45.387692,Shipped
SO02246,CUST0150,P0935,2024-01-12 15:41:45.368949,41,2024-04-06 15:41:45.387697,Cancelled
SO02247,CUST0043,P0451,2024-03-15 15:41:45.368954,21,2023-11-01 15:41:45.387701,In Process
SO02248,CUST0139,P0107,2024-04-27 15:41:45.368958,90,2024-08-29 15:41:45.387705,Shipped
SO02249,CUST0218,P0775,2023-12-08 15:41:45.368962,89,2024-03-18 15:41:45.387708,In Process
SO02250,CUST0342,P0891,2024-07-21 15:41:45.368967,30,2024-05-15 15:41:45.387711,Cancelled
SO02251,CUST0500,P0832,2024-05-28 15:41:45.368973,50,2024-01-29 15:41:45.387713,Shipped
SO02252,CUST0426,P0616,2024-07-12 15:41:45.368975,96,2024-06-14 15:41:45.387716,Shipped
SO02253,CUST0262,P0109,2024-06-06 15:41:45.368978,57,2024-05-07 15:41:45.387718,Shipped
SO02254,CUST0055,P0908,2024-06-01 15:41:45.368980,95,2023-11-01 15:41:45.387721,In Process
SO02255,CUST0476,P0952,2024-10-10 15:41:45.368983,30,2023-12-21 15:41:45.387724,In Process
SO02256,CUST0326,P0706,2024-10-22 15:41:45.368986,30,2023-12-04 15:41:45.387726,Shipped
SO02257,CUST0389,P0359,2024-03-04 15:41:45.368989,14,2024-06-10 15:41:45.387729,Cancelled
SO02258,CUST0045,P0581,2024-02-17 15:41:45.368991,26,2023-11-03 15:41:45.387732,In Process
SO02259,CUST0114,P0499,2024-08-13 15:41:45.368995,3,2023-11-06 15:41:45.387734,In Process
SO02260,CUST0498,P0490,2024-10-14 15:41:45.368999,3,2024-04-21 15:41:45.387737,In Process
SO02261,CUST0309,P0183,2024-06-02 15:41:45.369004,78,2024-10-06 15:41:45.387740,Shipped
SO02262,CUST0191,P0095,2024-06-06 15:41:45.369008,70,2024-04-26 15:41:45.387743,Cancelled
SO02263,CUST0184,P0485,2024-05-28 15:41:45.369013,43,2024-07-12 15:41:45.387745,Cancelled
SO02264,CUST0040,P0798,2024-06-08 15:41:45.369017,46,2024-06-25 15:41:45.387748,In Process
SO02265,CUST0134,P0248,2024-08-25 15:41:45.369027,91,2024-10-06 15:41:45.387750,Cancelled
SO02266,CUST0259,P0333,2024-01-25 15:41:45.369031,15,2024-08-10 15:41:45.387753,In Process
SO02267,CUST0052,P0420,2024-10-12 15:41:45.369034,91,2024-03-03 15:41:45.387756,Shipped
SO02268,CUST0131,P0005,2024-07-29 15:41:45.369037,94,2024-06-01 15:41:45.387758,In Process
SO02269,CUST0150,P0100,2024-10-21 15:41:45.369040,52,2024-01-30 15:41:45.387761,Cancelled
SO02270,CUST0432,P0768,2024-01-08 15:41:45.369042,12,2023-11-01 15:41:45.387764,In Process
SO02271,CUST0019,P0824,2023-11-18 15:41:45.369045,2,2024-10-19 15:41:45.387766,Shipped
SO02272,CUST0094,P0679,2024-02-25 15:41:45.369048,75,2024-04-08 15:41:45.387769,In Process
SO02273,CUST0400,P0782,2024-06-08 15:41:45.369051,14,2024-09-02 15:41:45.387771,Shipped
SO02274,CUST0228,P0333,2023-12-29 15:41:45.369054,25,2024-05-02 15:41:45.387774,In Process
SO02275,CUST0106,P0465,2023-11-20 15:41:45.369057,55,2024-10-14 15:41:45.387777,Cancelled
SO02276,CUST0082,P0844,2024-08-19 15:41:45.369060,3,2024-08-07 15:41:45.387779,In Process
SO02277,CUST0076,P0466,2023-12-12 15:41:45.369062,14,2024-06-15 15:41:45.387782,In Process
SO02278,CUST0314,P0792,2024-04-01 15:41:45.369065,12,2023-12-18 15:41:45.387785,In Process
SO02279,CUST0049,P0374,2024-02-04 15:41:45.369067,93,2023-11-27 15:41:45.387788,Cancelled
SO02280,CUST0461,P0982,2024-10-24 15:41:45.369070,93,2024-07-13 15:41:45.387790,Shipped
SO02281,CUST0440,P0715,2024-08-09 15:41:45.369073,21,2024-04-20 15:41:45.387793,In Process
SO02282,CUST0225,P0567,2024-05-13 15:41:45.369076,63,2024-09-30 15:41:45.387795,Shipped
SO02283,CUST0100,P0286,2024-10-18 15:41:45.369078,61,2024-05-17 15:41:45.387799,In Process
SO02284,CUST0342,P0514,2024-06-22 15:41:45.369081,72,2024-05-20 15:41:45.387804,In Process
SO02285,CUST0029,P0232,2024-08-23 15:41:45.369083,12,2024-09-23 15:41:45.387809,Shipped
SO02286,CUST0003,P0450,2023-11-03 15:41:45.369086,28,2024-07-26 15:41:45.387813,Shipped
SO02287,CUST0171,P0591,2024-05-31 15:41:45.369089,90,2024-05-03 15:41:45.387817,Shipped
SO02288,CUST0158,P0272,2024-05-29 15:41:45.369092,5,2024-08-01 15:41:45.387821,In Process
SO02289,CUST0016,P0170,2024-10-14 15:41:45.369094,49,2024-01-02 15:41:45.387826,In Process
SO02290,CUST0123,P0567,2024-02-10 15:41:45.369097,90,2024-09-25 15:41:45.387830,Shipped
SO02291,CUST0293,P0845,2024-08-22 15:41:45.369100,38,2024-02-07 15:41:45.387835,Shipped
SO02292,CUST0063,P0994,2024-07-14 15:41:45.369102,70,2024-05-08 15:41:45.387840,Cancelled
SO02293,CUST0094,P0886,2024-10-07 15:41:45.369105,14,2023-12-03 15:41:45.387844,In Process
SO02294,CUST0158,P0254,2024-03-22 15:41:45.369107,35,2024-09-02 15:41:45.387849,Cancelled
SO02295,CUST0454,P0826,2024-10-19 15:41:45.369110,85,2024-08-14 15:41:45.387854,Shipped
SO02296,CUST0191,P0529,2024-03-07 15:41:45.369113,5,2024-08-18 15:41:45.387859,Shipped
SO02297,CUST0226,P0110,2023-11-13 15:41:45.369115,75,2024-06-20 15:41:45.387863,Shipped
SO02298,CUST0198,P0486,2024-01-20 15:41:45.369118,40,2024-09-17 15:41:45.387868,In Process
SO02299,CUST0081,P0674,2024-02-26 15:41:45.369121,53,2024-01-03 15:41:45.387873,Shipped
SO02300,CUST0436,P0924,2024-04-18 15:41:45.369124,63,2024-04-12 15:41:45.387882,Shipped
SO02301,CUST0453,P0859,2024-05-09 15:41:45.369126,89,2024-08-01 15:41:45.387886,In Process
SO02302,CUST0276,P0873,2024-01-07 15:41:45.369129,1,2024-06-03 15:41:45.387888,Shipped
SO02303,CUST0228,P0614,2024-08-20 15:41:45.369132,30,2024-09-15 15:41:45.387891,Shipped
SO02304,CUST0191,P0645,2024-05-26 15:41:45.369134,58,2024-05-26 15:41:45.387893,Shipped
SO02305,CUST0264,P0955,2024-01-07 15:41:45.369137,64,2024-09-19 15:41:45.387896,Shipped
SO02306,CUST0487,P0112,2023-11-28 15:41:45.369139,55,2024-02-07 15:41:45.387898,Cancelled
SO02307,CUST0078,P0516,2023-12-26 15:41:45.369142,19,2024-05-23 15:41:45.387901,In Process
SO02308,CUST0488,P0388,2024-04-05 15:41:45.369145,31,2024-02-17 15:41:45.387904,Cancelled
SO02309,CUST0077,P0314,2024-06-15 15:41:45.369148,73,2024-03-24 15:41:45.387907,Cancelled
SO02310,CUST0155,P0418,2024-07-28 15:41:45.369150,21,2024-03-15 15:41:45.387909,Shipped
SO02311,CUST0225,P0925,2024-10-05 15:41:45.369153,59,2024-06-16 15:41:45.387912,Cancelled
SO02312,CUST0254,P0033,2024-06-28 15:41:45.369156,77,2024-02-15 15:41:45.387914,In Process
SO02313,CUST0290,P0076,2024-09-21 15:41:45.369161,1,2024-08-14 15:41:45.387917,Cancelled
SO02314,CUST0127,P0265,2024-04-28 15:41:45.369166,95,2024-07-29 15:41:45.387920,Cancelled
SO02315,CUST0129,P0547,2024-03-21 15:41:45.369170,55,2024-10-11 15:41:45.387923,In Process
SO02316,CUST0097,P0060,2023-11-08 15:41:45.369174,81,2023-11-29 15:41:45.387925,Shipped
SO02317,CUST0135,P0619,2024-10-01 15:41:45.369179,63,2024-04-04 15:41:45.387928,In Process
SO02318,CUST0080,P0812,2024-03-08 15:41:45.369183,15,2023-12-05 15:41:45.387930,In Process
SO02319,CUST0182,P0701,2024-05-19 15:41:45.369188,35,2023-11-17 15:41:45.387933,Shipped
SO02320,CUST0329,P0357,2024-10-02 15:41:45.369192,23,2024-01-19 15:41:45.387936,In Process
SO02321,CUST0110,P0393,2024-05-29 15:41:45.369197,5,2023-12-27 15:41:45.387938,In Process
SO02322,CUST0090,P0644,2024-01-25 15:41:45.369202,86,2024-04-17 15:41:45.387941,In Process
SO02323,CUST0155,P0451,2024-03-29 15:41:45.369206,63,2023-11-08 15:41:45.387944,In Process
